,Actor ID/SRN,Actor/Organisation name,Device Name,"NB ID, name",Certificate number,Certificate revision,Certificate issue date,Certificate expiry date,Certificate status,link
297,JP-MF-000024143,Tosoh Corporation,CL AIA-PACK Toxo IgG ADJUSTER SET,"0197, TÜV Rheinland LGA Products GmbH",HL 2048822-1,,,2024-05-26,,https://ec.europa.eu/tools/eudamed/#/screen/search-device/4bad3616-e649-4eab-badc-768b52679f60
298,JP-MF-000024143,Tosoh Corporation,CL AIA-PACK PSA TEST CUP,"0197, TÜV Rheinland LGA Products GmbH",HL 2048822-1,,,2024-05-26,,https://ec.europa.eu/tools/eudamed/#/screen/search-device/275756e9-d939-49fa-b7d6-8a2cc1a52cf6
299,JP-MF-000024143,Tosoh Corporation,CL AIA-PACK PSA ADJUSTER SET,"0197, TÜV Rheinland LGA Products GmbH",HL 2048822-1,,,2024-05-26,,https://ec.europa.eu/tools/eudamed/#/screen/search-device/b6b735bb-4382-4869-910e-5cfb43892cd3
300,JP-MF-000024143,Tosoh Corporation,CL AIA-PACK free PSA TEST CUP,"0197, TÜV Rheinland LGA Products GmbH",HL 2048822-1,,,2024-05-26,,https://ec.europa.eu/tools/eudamed/#/screen/search-device/9d59aac7-2e3d-430c-992f-335020c82f98
301,JP-MF-000024143,Tosoh Corporation,CL AIA-PACK free PSA ADJUSTER SET,"0197, TÜV Rheinland LGA Products GmbH",HL 2048822-1,,,2024-05-26,,https://ec.europa.eu/tools/eudamed/#/screen/search-device/725b2d63-6179-43f7-acef-b7369ec75360
302,SE-MF-000007811,Fujirebio Diagnostics AB,Tumor Marker Control,"0197, TÜV Rheinland LGA Products GmbH",HL601393960001,,,2024-05-24,,https://ec.europa.eu/tools/eudamed/#/screen/search-device/bd0919a6-441b-4470-94f7-e37073e52a85
303,SE-MF-000007811,Fujirebio Diagnostics AB,CanAg PSA EIA,"0197, TÜV Rheinland LGA Products GmbH",HL601393960001,,,2024-05-24,,https://ec.europa.eu/tools/eudamed/#/screen/search-device/66484a64-7513-4af1-a4cb-c5fc6d53664f
304,SE-MF-000007811,Fujirebio Diagnostics AB,CanAg Free PSA EIA,"0197, TÜV Rheinland LGA Products GmbH",HL601393960001,,,2024-05-24,,https://ec.europa.eu/tools/eudamed/#/screen/search-device/a05be15e-3bbe-451d-8aa6-e305862190e7
305,JP-MF-000003008,"ARKRAY Factory, Inc.",GLUCOCARD X-mini plus (GT-1960),"0123, TÜV SÜD Product Service GmbH",V1 027591 0045,2,,2025-05-26,,https://ec.europa.eu/tools/eudamed/#/screen/search-device/290947f8-4401-4034-8965-a8387a05aa15
306,JP-MF-000003008,"ARKRAY Factory, Inc.",GLUCOCARD X-mini plus (GT-1960),"0123, TÜV SÜD Product Service GmbH",V1 027591 0045,2,,2025-05-26,,https://ec.europa.eu/tools/eudamed/#/screen/search-device/c4bbd804-f5e4-4f9c-acbb-aec14af0ab8b
307,JP-MF-000003008,"ARKRAY Factory, Inc.",GLUCOCARD X-mini plus (GT-1960),"0123, TÜV SÜD Product Service GmbH",V1 027591 0045,2,,2025-05-26,,https://ec.europa.eu/tools/eudamed/#/screen/search-device/c5a2d6e3-989e-4736-9846-039220b8fff4
308,JP-MF-000003008,"ARKRAY Factory, Inc.",GLUCOCARD X-sensor,"0123, TÜV SÜD Product Service GmbH",V1 027591 0045,2,,2025-05-26,,https://ec.europa.eu/tools/eudamed/#/screen/search-device/8633785d-da37-4760-a92b-5c83aca9172c
309,JP-MF-000003008,"ARKRAY Factory, Inc.",GLUCOCARD S Test Strips,"0123, TÜV SÜD Product Service GmbH",V1 027591 0045,2,,2025-05-26,,https://ec.europa.eu/tools/eudamed/#/screen/search-device/566fbe7c-b150-4be8-a541-a5296c32b992
310,JP-MF-000003008,"ARKRAY Factory, Inc.",GLUCOCARD S Test Strips,"0123, TÜV SÜD Product Service GmbH",V1 027591 0045,2,,2025-05-26,,https://ec.europa.eu/tools/eudamed/#/screen/search-device/d7b1d120-20a9-41b9-bb99-0715ddb14822
311,JP-MF-000003008,"ARKRAY Factory, Inc.",GLUCOCARD S Test Strips,"0123, TÜV SÜD Product Service GmbH",V1 027591 0045,2,,2025-05-26,,https://ec.europa.eu/tools/eudamed/#/screen/search-device/d371e2e8-91b5-4971-9d5c-3b80704a13cc
312,JP-MF-000003008,"ARKRAY Factory, Inc.",GLUCOCARD S Test Strips,"0123, TÜV SÜD Product Service GmbH",V1 027591 0045,2,,2025-05-26,,https://ec.europa.eu/tools/eudamed/#/screen/search-device/3b3c4fa2-4f72-4c88-b75a-603d8b660e35
313,JP-MF-000003008,"ARKRAY Factory, Inc.",GLUCOCARD S (GT-7110),"0123, TÜV SÜD Product Service GmbH",V1 027591 0045,2,,2025-05-26,,https://ec.europa.eu/tools/eudamed/#/screen/search-device/5b7e4825-7a8f-442e-b3c1-23875525cfaf
314,JP-MF-000003008,"ARKRAY Factory, Inc.",GLUCOCARD S (GT-7110),"0123, TÜV SÜD Product Service GmbH",V1 027591 0045,2,,2025-05-26,,https://ec.europa.eu/tools/eudamed/#/screen/search-device/5438e775-d851-4592-8f72-30663fb75a93
315,JP-MF-000003008,"ARKRAY Factory, Inc.",GLUCOCARD S Test Strips,"0123, TÜV SÜD Product Service GmbH",V1 027591 0045,2,,2025-05-26,,https://ec.europa.eu/tools/eudamed/#/screen/search-device/4de0bfe2-c609-45cb-a83a-d90aa5cb2ac8
316,JP-MF-000003008,"ARKRAY Factory, Inc.",GLUCOCARD S Test Strips,"0123, TÜV SÜD Product Service GmbH",V1 027591 0045,2,,2025-05-26,,https://ec.europa.eu/tools/eudamed/#/screen/search-device/053572f4-e3bf-49ba-bb39-1fbf2099b792
317,JP-MF-000003008,"ARKRAY Factory, Inc.",GLUCOCARD S (GT-7110),"0123, TÜV SÜD Product Service GmbH",V1 027591 0045,2,,2025-05-26,,https://ec.europa.eu/tools/eudamed/#/screen/search-device/874089aa-4fcc-465d-9648-7b377c6a3f7d
318,JP-MF-000003008,"ARKRAY Factory, Inc.",GLUCOCARD S (GT-7110),"0123, TÜV SÜD Product Service GmbH",V1 027591 0045,2,,2025-05-26,,https://ec.europa.eu/tools/eudamed/#/screen/search-device/fc22b0f4-8232-4694-a20a-e12ad8d0c53b
319,JP-MF-000003008,"ARKRAY Factory, Inc.",GLUCOCARD SM (GT-7120),"0123, TÜV SÜD Product Service GmbH",V1 027591 0045,2,,2025-05-26,,https://ec.europa.eu/tools/eudamed/#/screen/search-device/d05f1462-25f7-4457-88e3-b730a7ebfde2
320,JP-MF-000003008,"ARKRAY Factory, Inc.",GLUCOCARD SM TEST STRIPS,"0123, TÜV SÜD Product Service GmbH",V1 027591 0045,2,,2025-05-26,,https://ec.europa.eu/tools/eudamed/#/screen/search-device/36d4a76b-bee4-4857-a0cd-2e65f1bcc634
321,JP-MF-000003008,"ARKRAY Factory, Inc.",GLUCOCARD SM TEST STRIPS,"0123, TÜV SÜD Product Service GmbH",V1 027591 0045,2,,2025-05-26,,https://ec.europa.eu/tools/eudamed/#/screen/search-device/9d90bd47-4296-4751-afcd-8ebe80437144
322,JP-MF-000003008,"ARKRAY Factory, Inc.",GLUCOCARD SM TEST STRIPS,"0123, TÜV SÜD Product Service GmbH",V1 027591 0045,2,,2025-05-26,,https://ec.europa.eu/tools/eudamed/#/screen/search-device/96ce7013-7894-41aa-80aa-49ccd4c9b547
323,JP-MF-000003008,"ARKRAY Factory, Inc.",GLUCOCARD SM CONTROL,"0123, TÜV SÜD Product Service GmbH",V1 027591 0045,2,,2025-05-26,,https://ec.europa.eu/tools/eudamed/#/screen/search-device/e5f60ff2-efe6-4459-ae48-19387189f76c
324,JP-MF-000003008,"ARKRAY Factory, Inc.",GLUCOCARD SM CONTROL,"0123, TÜV SÜD Product Service GmbH",V1 027591 0045,2,,2025-05-26,,https://ec.europa.eu/tools/eudamed/#/screen/search-device/9d7091c3-2e59-4a34-aba4-90398299e22c
325,JP-MF-000003008,"ARKRAY Factory, Inc.",GLUCOCARD S Control Solution,"0123, TÜV SÜD Product Service GmbH",V1 027591 0045,2,,2025-05-26,,https://ec.europa.eu/tools/eudamed/#/screen/search-device/4fa0e4aa-5f0e-48b1-a055-f2b1a066e2bb
326,JP-MF-000003008,"ARKRAY Factory, Inc.",GLUCOCARD S Control Solution,"0123, TÜV SÜD Product Service GmbH",V1 027591 0045,2,,2025-05-26,,https://ec.europa.eu/tools/eudamed/#/screen/search-device/86321312-3b99-4ecf-8bd5-edb3432434c0
327,JP-MF-000003008,"ARKRAY Factory, Inc.",GLUCOCARD S Control Solution,"0123, TÜV SÜD Product Service GmbH",V1 027591 0045,2,,2025-05-26,,https://ec.europa.eu/tools/eudamed/#/screen/search-device/9ac34ece-a1ac-4242-8a03-f4877f261075
328,JP-MF-000003008,"ARKRAY Factory, Inc.",GLUCOCARD S onyx (GT-7120),"0123, TÜV SÜD Product Service GmbH",V1 027591 0045,2,,2025-05-26,,https://ec.europa.eu/tools/eudamed/#/screen/search-device/486ab325-a43c-4443-921f-d4e5cd2a89c2
329,JP-MF-000003008,"ARKRAY Factory, Inc.",GLUCOCARD S onyx (GT-7120),"0123, TÜV SÜD Product Service GmbH",V1 027591 0045,2,,2025-05-26,,https://ec.europa.eu/tools/eudamed/#/screen/search-device/5ff2eef5-25e9-40bd-b8d9-f8e03eb1dd9c
330,JP-MF-000003008,"ARKRAY Factory, Inc.",Lactate Pro 2 Test Strip,"0123, TÜV SÜD Product Service GmbH",V1 027591 0045,02,,2025-05-26,,https://ec.europa.eu/tools/eudamed/#/screen/search-device/f342c139-5b09-4fcc-9497-99284e3be0b7
331,JP-MF-000003008,"ARKRAY Factory, Inc.",Lactate Pro 2 Test Strip,"0123, TÜV SÜD Product Service GmbH",V1 027591 0045,2,,2025-05-26,,https://ec.europa.eu/tools/eudamed/#/screen/search-device/74cb9f23-0be5-4237-a989-de7fa7ae3360
332,JP-MF-000003008,"ARKRAY Factory, Inc.",GLUCOCARD S (GT-7110),"0123, TÜV SÜD Product Service GmbH",V1 027591 0045,2,,2025-05-26,,https://ec.europa.eu/tools/eudamed/#/screen/search-device/9e1083c5-317b-43d7-b635-337e171e533a
333,JP-MF-000003008,"ARKRAY Factory, Inc.",GLUCOCARD S (GT-7110),"0123, TÜV SÜD Product Service GmbH",V1 027591 0045,2,,2025-05-26,,https://ec.europa.eu/tools/eudamed/#/screen/search-device/132a005c-2b19-4016-8f7c-94a993efe004
334,JP-MF-000003008,"ARKRAY Factory, Inc.",GLUCOCARD W (GT-7210),"0123, TÜV SÜD Product Service GmbH",V1 027591 0045,2,,2025-05-26,,https://ec.europa.eu/tools/eudamed/#/screen/search-device/710d0f0b-ffd5-4830-8fef-82aa906a6d5a
335,JP-MF-000003008,"ARKRAY Factory, Inc.",GLUCOCARD W (GT-7210),"0123, TÜV SÜD Product Service GmbH",V1 027591 0045,2,,2025-05-26,,https://ec.europa.eu/tools/eudamed/#/screen/search-device/e7493e06-1050-443a-9a3f-9cb67ba01d4a
336,JP-MF-000003008,"ARKRAY Factory, Inc.",GLUCOCARD S onyx (GT-7120),"0123, TÜV SÜD Product Service GmbH",V1 027591 0045,2,,2025-05-26,,https://ec.europa.eu/tools/eudamed/#/screen/search-device/74385a97-2bdc-4162-ba12-ad09e0d84816
337,JP-MF-000003008,"ARKRAY Factory, Inc.",GLUCOCARD S onyx (GT-7120),"0123, TÜV SÜD Product Service GmbH",V1 027591 0045,2,,2025-05-26,,https://ec.europa.eu/tools/eudamed/#/screen/search-device/aaa3acd2-6dc9-4a58-91cc-af9394222e8f
338,JP-MF-000003008,"ARKRAY Factory, Inc.",GLUCOCARD W Test Strips,"0123, TÜV SÜD Product Service GmbH",V1 027591 0045,2,,2025-05-26,,https://ec.europa.eu/tools/eudamed/#/screen/search-device/18a72b48-aff7-494e-83fb-1e72cd272abf
339,JP-MF-000003008,"ARKRAY Factory, Inc.",GLUCOCARD W Test Strips,"0123, TÜV SÜD Product Service GmbH",V1 027591 0045,2,,2025-05-26,,https://ec.europa.eu/tools/eudamed/#/screen/search-device/4853ca09-1689-4ae2-855e-12f0c4c05859
340,JP-MF-000003008,"ARKRAY Factory, Inc.",GLUCOCARD W Test Strips,"0123, TÜV SÜD Product Service GmbH",V1 027591 0045,2,,2025-05-26,,https://ec.europa.eu/tools/eudamed/#/screen/search-device/af0b34a1-2d76-47d5-ba0f-9b8010cc81ee
341,JP-MF-000003008,"ARKRAY Factory, Inc.",GLUCOCARD W Test Strips,"0123, TÜV SÜD Product Service GmbH",V1 027591 0045,2,,2025-05-26,,https://ec.europa.eu/tools/eudamed/#/screen/search-device/829d118f-29ca-488f-b514-d2981f4ccf03
342,JP-MF-000003008,"ARKRAY Factory, Inc.",GLUCOCARD W Test Strips,"0123, TÜV SÜD Product Service GmbH",V1 027591 0045,2,,2025-05-26,,https://ec.europa.eu/tools/eudamed/#/screen/search-device/0ffb2c34-d80b-4971-b898-bea7288b3c91
343,JP-MF-000003008,"ARKRAY Factory, Inc.",GLUCOCARD W Control Solution,"0123, TÜV SÜD Product Service GmbH",V1 027591 0045,2,,2025-05-26,,https://ec.europa.eu/tools/eudamed/#/screen/search-device/60b6b22b-c782-4e44-b1c0-8c3da2f7b0b5
344,JP-MF-000003008,"ARKRAY Factory, Inc.",GLUCOCARD W Control Solution,"0123, TÜV SÜD Product Service GmbH",V1 027591 0045,2,,2025-05-26,,https://ec.europa.eu/tools/eudamed/#/screen/search-device/8534d226-362b-4423-aabf-060d8e139f9d
345,JP-MF-000003008,"ARKRAY Factory, Inc.",GLUCOCARD W Control Solution,"0123, TÜV SÜD Product Service GmbH",V1 027591 0045,2,,2025-05-26,,https://ec.europa.eu/tools/eudamed/#/screen/search-device/e525e595-cf93-4337-a844-dfdea3fa1b5e
346,JP-MF-000003008,"ARKRAY Factory, Inc.",GLUCOCARD W Control Solution,"0123, TÜV SÜD Product Service GmbH",V1 027591 0045,2,,2025-05-26,,https://ec.europa.eu/tools/eudamed/#/screen/search-device/857c4c90-5a5e-4920-9f09-6be481d72bd6
347,JP-MF-000003008,"ARKRAY Factory, Inc.",GLUCOCARD W Control Solution,"0123, TÜV SÜD Product Service GmbH",V1 027591 0045,2,,2025-05-26,,https://ec.europa.eu/tools/eudamed/#/screen/search-device/22dfa5cf-f4fa-457a-b3f6-ef8993101be9
348,JP-MF-000003008,"ARKRAY Factory, Inc.",GLUCOCARD W Control Solution,"0123, TÜV SÜD Product Service GmbH",V1 027591 0045,2,,2025-05-26,,https://ec.europa.eu/tools/eudamed/#/screen/search-device/a12911bc-0d8d-43bd-93de-3b27340cb97e
349,JP-MF-000003008,"ARKRAY Factory, Inc.",GLUCOCARD S Test Strips,"0123, TÜV SÜD Product Service GmbH",V1 027591 0045,2,,2025-05-26,,https://ec.europa.eu/tools/eudamed/#/screen/search-device/ca47ccc7-7f1c-4b1b-90dc-54abf9714c2b
350,JP-MF-000003008,"ARKRAY Factory, Inc.",GLUCOCARD S Test Strips,"0123, TÜV SÜD Product Service GmbH",V1 027591 0045,2,,2025-05-26,,https://ec.europa.eu/tools/eudamed/#/screen/search-device/976fb610-98b2-4b54-990e-11e0024cf56d
351,JP-MF-000003008,"ARKRAY Factory, Inc.",GLUCOCARD S Test Strips,"0123, TÜV SÜD Product Service GmbH",V1 027591 0045,2,,2025-05-26,,https://ec.europa.eu/tools/eudamed/#/screen/search-device/a1080db8-7370-4324-8b2a-9964b81bf311
352,JP-MF-000003008,"ARKRAY Factory, Inc.",GLUCOCARD S Test Strips,"0123, TÜV SÜD Product Service GmbH",V1 027591 0045,2,,2025-05-26,,https://ec.europa.eu/tools/eudamed/#/screen/search-device/b67a6957-fcbb-4741-bc6a-2a7b5ecea91d
353,JP-MF-000003008,"ARKRAY Factory, Inc.",GLUCOCARD S Test Strips,"0123, TÜV SÜD Product Service GmbH",V1 027591 0045,2,,2025-05-26,,https://ec.europa.eu/tools/eudamed/#/screen/search-device/60aac3ae-fb2b-4ecd-8fc0-b6467c582699
354,JP-MF-000003008,"ARKRAY Factory, Inc.",GLUCOCARD S Control Solution,"0123, TÜV SÜD Product Service GmbH",V1 027591 0045,2,,2025-05-26,,https://ec.europa.eu/tools/eudamed/#/screen/search-device/74e1b514-df9d-4c34-b28b-819977695864
355,JP-MF-000003008,"ARKRAY Factory, Inc.",GLUCOCARD S Control Solution,"0123, TÜV SÜD Product Service GmbH",V1 027591 0045,2,,2025-05-26,,https://ec.europa.eu/tools/eudamed/#/screen/search-device/f41c5be3-28b6-409a-a351-9ddad8a3916c
356,JP-MF-000003008,"ARKRAY Factory, Inc.",GLUCOCARD S Control Solution,"0123, TÜV SÜD Product Service GmbH",V1 027591 0045,2,,2025-05-26,,https://ec.europa.eu/tools/eudamed/#/screen/search-device/32ff45ea-478a-4a4b-84cd-24b1a769ced7
357,JP-MF-000003008,"ARKRAY Factory, Inc.",GLUCOCARD S Control Solution,"0123, TÜV SÜD Product Service GmbH",V1 027591 0045,2,,2025-05-26,,https://ec.europa.eu/tools/eudamed/#/screen/search-device/b516b0f4-d37d-4182-b08e-6f854a1b7a2f
358,JP-MF-000003008,"ARKRAY Factory, Inc.",GLUCOCARD S Control Solution,"0123, TÜV SÜD Product Service GmbH",V1 027591 0045,2,,2025-05-26,,https://ec.europa.eu/tools/eudamed/#/screen/search-device/8d898333-a275-484e-a27c-6e8fe8b8443d
359,JP-MF-000003008,"ARKRAY Factory, Inc.",GLUCOCARD S Control Solution,"0123, TÜV SÜD Product Service GmbH",V1 027591 0045,2,,2025-05-26,,https://ec.europa.eu/tools/eudamed/#/screen/search-device/30cfd482-2ab8-4b49-afcf-6b55479d78d8
360,JP-MF-000003008,"ARKRAY Factory, Inc.",GLUCOCARD S Test Strips,"0123, TÜV SÜD Product Service GmbH",V1 027591 0045,2,,2025-05-26,,https://ec.europa.eu/tools/eudamed/#/screen/search-device/3a3df495-ae7e-4346-820b-ef2a627648d9
361,JP-MF-000003008,"ARKRAY Factory, Inc.",GLUCOCARD S Test Strips,"0123, TÜV SÜD Product Service GmbH",V1 027591 0045,2,,2025-05-26,,https://ec.europa.eu/tools/eudamed/#/screen/search-device/7aac2732-f35a-4379-9e36-3c0fc845c52c
362,JP-MF-000003008,"ARKRAY Factory, Inc.",GLUCOCARD S Test Strips,"0123, TÜV SÜD Product Service GmbH",V1 027591 0045,2,,2025-05-26,,https://ec.europa.eu/tools/eudamed/#/screen/search-device/0816a89a-b8a5-45f7-ba55-88480ddb8dbb
363,JP-MF-000003008,"ARKRAY Factory, Inc.",GLUCOCARD S (GT-7110),"0123, TÜV SÜD Product Service GmbH",V1 027591 0045,2,,2025-05-26,,https://ec.europa.eu/tools/eudamed/#/screen/search-device/8bed89e2-93ac-43a7-8fb0-3700e964c414
364,JP-MF-000003008,"ARKRAY Factory, Inc.",GLUCOCARD S (GT-7110),"0123, TÜV SÜD Product Service GmbH",V1 027591 0045,2,,2025-05-26,,https://ec.europa.eu/tools/eudamed/#/screen/search-device/8f44c2d2-ece0-4623-ad73-f7e160562821
365,JP-MF-000003008,"ARKRAY Factory, Inc.",GLUCOCARD S onyx (GT-7120),"0123, TÜV SÜD Product Service GmbH",V1 027591 0045,2,,2025-05-26,,https://ec.europa.eu/tools/eudamed/#/screen/search-device/efbfbcbe-e2a2-4cd3-a259-3127d56fa945
366,JP-MF-000003008,"ARKRAY Factory, Inc.",GLUCOCARD S onyx (GT-7120),"0123, TÜV SÜD Product Service GmbH",V1 027591 0045,2,,2025-05-26,,https://ec.europa.eu/tools/eudamed/#/screen/search-device/ee421084-8e0f-4579-b5cc-03866cdefd5e
367,JP-MF-000003008,"ARKRAY Factory, Inc.",GLUCOCARD W (GT-7210),"0123, TÜV SÜD Product Service GmbH",V1 027591 0045,2,,2025-05-26,,https://ec.europa.eu/tools/eudamed/#/screen/search-device/3c6a19c7-8c91-4e26-bda6-5050fe53afd1
368,JP-MF-000003008,"ARKRAY Factory, Inc.",GLUCOCARD W (GT-7210),"0123, TÜV SÜD Product Service GmbH",V1 027591 0045,2,,2025-05-26,,https://ec.europa.eu/tools/eudamed/#/screen/search-device/41bca148-a36f-47a7-bad5-2b0489b8613c
369,JP-MF-000003008,"ARKRAY Factory, Inc.",GLUCOCARD S Test Strips,"0123, TÜV SÜD Product Service GmbH",V1 027591 0045,2,,2025-05-26,,https://ec.europa.eu/tools/eudamed/#/screen/search-device/4f284e60-af94-43b5-bb0f-a63f99111f3e
370,JP-MF-000003008,"ARKRAY Factory, Inc.",GLUCOCARD S Test Strips,"0123, TÜV SÜD Product Service GmbH",V1 027591 0045,2,,2025-05-26,,https://ec.europa.eu/tools/eudamed/#/screen/search-device/4f99c0e4-a5b4-44ae-bbcf-ed7fafdcf4f1
371,JP-MF-000003008,"ARKRAY Factory, Inc.",GLUCOCARD S Control Solution,"0123, TÜV SÜD Product Service GmbH",V1 027591 0045,2,,2025-05-26,,https://ec.europa.eu/tools/eudamed/#/screen/search-device/4030d088-b24f-4e9b-b7a4-ffd21d314285
372,JP-MF-000003008,"ARKRAY Factory, Inc.",GLUCOCARD S Control Solution,"0123, TÜV SÜD Product Service GmbH",V1 027591 0045,2,,2025-05-26,,https://ec.europa.eu/tools/eudamed/#/screen/search-device/e988ad6c-1749-4fe7-b73b-ef3e51ea690b
373,JP-MF-000003008,"ARKRAY Factory, Inc.",GLUCOCARD S Control Solution,"0123, TÜV SÜD Product Service GmbH",V1 027591 0045,2,,2025-05-26,,https://ec.europa.eu/tools/eudamed/#/screen/search-device/2bb2cc29-62e6-4e5a-8beb-20fcfb2538c2
374,JP-MF-000003008,"ARKRAY Factory, Inc.",GLUCOCARD S (GT-7110),"0123, TÜV SÜD Product Service GmbH",V1 027591 0045,2,,2025-05-26,,https://ec.europa.eu/tools/eudamed/#/screen/search-device/5f0a4211-a012-4b48-bab6-7d5b9c41fb7d
375,JP-MF-000003008,"ARKRAY Factory, Inc.",GLUCOCARD S (GT-7110),"0123, TÜV SÜD Product Service GmbH",V1 027591 0045,2,,2025-05-26,,https://ec.europa.eu/tools/eudamed/#/screen/search-device/80e344d3-79dc-4cfd-82cc-19a14a3dd6d1
376,JP-MF-000003008,"ARKRAY Factory, Inc.",GLUCOCARD W (GT-7210),"0123, TÜV SÜD Product Service GmbH",V1 027591 0045,2,,2025-05-26,,https://ec.europa.eu/tools/eudamed/#/screen/search-device/2dd2619c-5e32-4ffd-85a4-7400814ae0a0
377,JP-MF-000003008,"ARKRAY Factory, Inc.",GLUCOCARD W (GT-7210),"0123, TÜV SÜD Product Service GmbH",V1 027591 0045,2,,2025-05-26,,https://ec.europa.eu/tools/eudamed/#/screen/search-device/2d0a7d41-b215-47ba-8218-ba8f9c4a1482
378,JP-MF-000003008,"ARKRAY Factory, Inc.",GLUCOCARD S onyx (GT-7120),"0123, TÜV SÜD Product Service GmbH",V1 027591 0045,2,,2025-05-26,,https://ec.europa.eu/tools/eudamed/#/screen/search-device/4c8536c6-5817-4dbe-9bab-67b555fbea47
379,JP-MF-000003008,"ARKRAY Factory, Inc.",GLUCOCARD S onyx (GT-7120),"0123, TÜV SÜD Product Service GmbH",V1 027591 0045,2,,2025-05-26,,https://ec.europa.eu/tools/eudamed/#/screen/search-device/5be1c93e-0c22-4483-8125-ac0f4fe1811a
380,US-MF-000010288,Beckman Coulter Inc.,Access AFP (100 Test Reagent Pack) ,"2797, BSI Group The Netherlands B.V.",CE 668398,,,2025-05-26,,https://ec.europa.eu/tools/eudamed/#/screen/search-device/4ff57bcf-0da8-4168-aeef-3435f7a5c77a
381,US-MF-000010288,Beckman Coulter Inc.,Access AFP (300 test kit) Reagent Packs with Calibrators(OUS),"2797, BSI Group The Netherlands B.V.",668398,,,2022-09-14,,https://ec.europa.eu/tools/eudamed/#/screen/search-device/6c027024-4fdb-413b-a39d-43042b548e48
382,US-MF-000010288,Beckman Coulter Inc.,Access AFP Calibrators,"2797, BSI Group The Netherlands B.V.",CE 668398,,,2025-05-26,,https://ec.europa.eu/tools/eudamed/#/screen/search-device/7ee7176e-fb65-42f4-be51-1e8434733a46
383,US-MF-000010288,Beckman Coulter Inc.,Access AFP Diluent,"2797, BSI Group The Netherlands B.V.",CE 668398,,,2025-05-26,,https://ec.europa.eu/tools/eudamed/#/screen/search-device/683fa14f-bc7e-4b49-918c-f6dd5ab6581c
384,US-MF-000010288,Beckman Coulter Inc.,Access Unconjugated Estriol (reagent pack),"2797, BSI Group The Netherlands B.V.",CE 668398,,,2025-05-26,,https://ec.europa.eu/tools/eudamed/#/screen/search-device/95d2b2e7-546e-4655-9e5c-81d7241dc45b
385,US-MF-000010288,Beckman Coulter Inc.,Access Unconjugated Estriol Calibrators ,"2797, BSI Group The Netherlands B.V.",CE 668398,,,2025-05-26,,https://ec.europa.eu/tools/eudamed/#/screen/search-device/83423664-6a84-4179-afa5-fcbfac4fd0e7
386,JP-MF-000003008,"ARKRAY Factory, Inc.",GLUCOCARD G sensor,"0123, TÜV SÜD Product Service GmbH",V1 027591 0045,2,,2025-05-26,,https://ec.europa.eu/tools/eudamed/#/screen/search-device/60460e65-54e5-4495-a300-bc681c9e8861
387,US-MF-000010288,Beckman Coulter Inc.,Access HBc Ab ,"0459, GMED SAS",8921,8,,2025-05-26,,https://ec.europa.eu/tools/eudamed/#/screen/search-device/a7f7299c-fdec-4a51-9092-2dd08edeb156
388,US-MF-000010288,Beckman Coulter Inc.,Access HBc Ab ,"0459, GMED SAS",10997,8,,2025-05-26,,https://ec.europa.eu/tools/eudamed/#/screen/search-device/a7f7299c-fdec-4a51-9092-2dd08edeb156
389,US-MF-000010288,Beckman Coulter Inc.,Access HBc Ab Calibrators,"0459, GMED SAS",8922,8,,2025-05-26,,https://ec.europa.eu/tools/eudamed/#/screen/search-device/311db02b-a537-477e-b26d-8d37fefde7a8
390,US-MF-000010288,Beckman Coulter Inc.,Access HBc Ab Calibrators,"0459, GMED SAS",10997,8,,2025-05-26,,https://ec.europa.eu/tools/eudamed/#/screen/search-device/311db02b-a537-477e-b26d-8d37fefde7a8
391,US-MF-000010288,Beckman Coulter Inc.,Access HBc Ab QC,"0459, GMED SAS",8897,8,,2025-05-26,,https://ec.europa.eu/tools/eudamed/#/screen/search-device/cfee89db-a8a7-4980-883d-281d12781dea
392,US-MF-000010288,Beckman Coulter Inc.,Access HBc Ab QC,"0459, GMED SAS",10997,8,,2025-05-26,,https://ec.europa.eu/tools/eudamed/#/screen/search-device/cfee89db-a8a7-4980-883d-281d12781dea
393,US-MF-000010288,Beckman Coulter Inc.,Access HBc IgM (Reagent Pack),"0459, GMED SAS",8938,7,,2025-05-26,,https://ec.europa.eu/tools/eudamed/#/screen/search-device/8c440c4d-9d59-48bb-9317-c0df33724601
394,US-MF-000010288,Beckman Coulter Inc.,Access HBc IgM (Reagent Pack),"0459, GMED SAS",10997,8,,2025-05-26,,https://ec.europa.eu/tools/eudamed/#/screen/search-device/8c440c4d-9d59-48bb-9317-c0df33724601
395,US-MF-000010288,Beckman Coulter Inc.,Access HBc IgM Calibrators,"0459, GMED SAS",8939,7,,2025-05-26,,https://ec.europa.eu/tools/eudamed/#/screen/search-device/c1bf925c-347b-416b-a7e4-823f91795147
396,US-MF-000010288,Beckman Coulter Inc.,Access HBc IgM Calibrators,"0459, GMED SAS",10997,8,,2022-05-26,,https://ec.europa.eu/tools/eudamed/#/screen/search-device/c1bf925c-347b-416b-a7e4-823f91795147
397,US-MF-000010288,Beckman Coulter Inc.,Access HBc IgM QC,"0459, GMED SAS",8940,6,,2025-05-26,,https://ec.europa.eu/tools/eudamed/#/screen/search-device/0e23c853-0e83-40ec-9c0a-61ca740f6f4d
