,Actor ID/SRN,Actor/Organisation name,Applicable legislation,EUDAMED DI code,Kit,Risk class,Companion diagnostic,Near patient testing,Patient self testing,Professional testing,Reagent,Instrument,Device name,Presence of human tissues and cells or their derivatives,Presence of animal tissues and cells or their derivatives,Presence of cells or substances of microbial origin,link
62,CA-MF-000011667,Precision BioLogic Inc.,IVDD (Directive 98/79/EC on in vitro Diagnostic Medical Devices),B-00843876000084 / EUDAMED,No,IVD-GENERAL,No,No,No,No,No,No,CRYOcheck Abnormal 1 Reference Control,Yes,No,No,https://ec.europa.eu/tools/eudamed/#/screen/search-device/2af0287b-7fea-45ac-946b-ba5277d201a1
63,CA-MF-000011667,Precision BioLogic Inc.,IVDD (Directive 98/79/EC on in vitro Diagnostic Medical Devices),B-00843876000107 / EUDAMED,No,IVD-GENERAL,No,No,No,No,No,No,CRYOcheck Abnormal 1 Control,No,No,Yes,https://ec.europa.eu/tools/eudamed/#/screen/search-device/d42c2888-9535-4cf3-ba0e-684f76a743f2
64,US-MF-000019308,Zymo Research Corp.,IVDD (Directive 98/79/EC on in vitro Diagnostic Medical Devices),B-00850027600024 / EUDAMED,No,IVD-GENERAL,No,Yes,Yes,Yes,Yes,No,DNA/RNA Shield Collection Tube w/Swab - DX (1 ml fill),No,No,No,https://ec.europa.eu/tools/eudamed/#/screen/search-device/2ae5d6f0-3a57-4722-96d6-4a4c6cee0cd0
65,US-MF-000019308,Zymo Research Corp.,IVDD (Directive 98/79/EC on in vitro Diagnostic Medical Devices),B-00850027600031 / EUDAMED,No,IVD-GENERAL,No,Yes,Yes,Yes,Yes,No,DNA/RNA Shield Collection Tube with Swab (2mL fill),No,No,No,https://ec.europa.eu/tools/eudamed/#/screen/search-device/7d2b19ad-b6d5-42b4-b639-3c83dfe4ca35
66,US-MF-000022267,"23andMe, Inc.",IVDD (Directive 98/79/EC on in vitro Diagnostic Medical Devices),B-00859462006262 / EUDAMED,No,IVD-GENERAL,No,No,No,No,No,No,23andMe PGS Coregen Software,No,No,No,https://ec.europa.eu/tools/eudamed/#/screen/search-device/2cdf1b09-0bb1-426f-82bb-b050267187f3
67,FR-MF-000009808,NovaGray,IVDD (Directive 98/79/EC on in vitro Diagnostic Medical Devices),B-03760356010005 / EUDAMED,No,IVD-GENERAL,No,No,No,No,No,No,NovaGray RILA Gray Prostate,No,No,No,https://ec.europa.eu/tools/eudamed/#/screen/search-device/998cef5e-1686-4327-8472-c1716ac57e76
68,FR-MF-000009808,NovaGray,IVDD (Directive 98/79/EC on in vitro Diagnostic Medical Devices),B-03760356010012 / EUDAMED,No,IVD-GENERAL,No,No,No,No,No,No,NovaGray RILA Gray Breast,No,No,No,https://ec.europa.eu/tools/eudamed/#/screen/search-device/c8da20a6-33c8-42d5-aa26-30b74b6e4b6d
69,FR-MF-000009808,NovaGray,IVDD (Directive 98/79/EC on in vitro Diagnostic Medical Devices),B-03760356010029 / EUDAMED,No,IVD-GENERAL,No,No,No,No,No,No,NovaGray RILA Prostate,No,No,No,https://ec.europa.eu/tools/eudamed/#/screen/search-device/734332da-3d77-4056-9ca2-ac2017864d6b
70,FR-MF-000009808,NovaGray,IVDD (Directive 98/79/EC on in vitro Diagnostic Medical Devices),B-03760356010036 / EUDAMED,No,IVD-GENERAL,No,No,No,No,No,No,NovaGray RILA Breast,No,No,No,https://ec.europa.eu/tools/eudamed/#/screen/search-device/71ffbb92-abbf-44e2-98f5-5d3678c6348c
71,FR-MF-000009808,NovaGray,IVDD (Directive 98/79/EC on in vitro Diagnostic Medical Devices),B-03760356010043 / EUDAMED,No,IVD-GENERAL,No,No,No,No,No,No,NovaGray RILA Prostate Multiparametric,No,No,No,https://ec.europa.eu/tools/eudamed/#/screen/search-device/5fed1beb-f1aa-44e8-a47c-39d0e7073685
72,FR-MF-000009808,NovaGray,IVDD (Directive 98/79/EC on in vitro Diagnostic Medical Devices),B-03760356010050 / EUDAMED,No,IVD-GENERAL,No,No,No,No,No,No,NovaGray RILA Gray Prostate Multiparametric,No,No,No,https://ec.europa.eu/tools/eudamed/#/screen/search-device/cb063885-7e03-400a-8f0d-0a67e3d4d12b
73,FR-MF-000009808,NovaGray,IVDD (Directive 98/79/EC on in vitro Diagnostic Medical Devices),B-03760356010067 / EUDAMED,No,IVD-GENERAL,No,No,No,No,No,No,NovaGray RILA Breast Multiparametric,No,No,No,https://ec.europa.eu/tools/eudamed/#/screen/search-device/07ef7bcd-d0b0-4ad2-b18f-f77c4f0d9a15
74,FR-MF-000009808,NovaGray,IVDD (Directive 98/79/EC on in vitro Diagnostic Medical Devices),B-03760356010074 / EUDAMED,No,IVD-GENERAL,No,No,No,No,No,No,NovaGray RILA Gray Breast Multiparametric,No,No,No,https://ec.europa.eu/tools/eudamed/#/screen/search-device/b314632a-a2ec-4c02-9862-f36382c61ed8
75,FR-MF-000009808,NovaGray,IVDD (Directive 98/79/EC on in vitro Diagnostic Medical Devices),B-03760356010081 / EUDAMED,No,IVD-GENERAL,No,No,No,No,No,No,NovaGray RILA Gray ENT,No,No,No,https://ec.europa.eu/tools/eudamed/#/screen/search-device/7332a4a0-93b2-4ac5-8477-6a3e903ecad3
76,FR-MF-000009808,NovaGray,IVDD (Directive 98/79/EC on in vitro Diagnostic Medical Devices),B-03760356010098 / EUDAMED,No,IVD-GENERAL,No,No,No,No,No,No,NovaGray RILA ENT,No,No,No,https://ec.europa.eu/tools/eudamed/#/screen/search-device/44f4135f-eaf5-47ec-b6b9-c4d31151b618
77,FR-MF-000009808,NovaGray,IVDD (Directive 98/79/EC on in vitro Diagnostic Medical Devices),B-03760356010104 / EUDAMED,No,IVD-GENERAL,No,No,No,No,No,No,NovaGray RILA Gray Legacy ENT,No,No,No,https://ec.europa.eu/tools/eudamed/#/screen/search-device/7a7ddbe4-9356-4e69-bc4f-3f505643b083
78,FR-MF-000009808,NovaGray,IVDD (Directive 98/79/EC on in vitro Diagnostic Medical Devices),B-03760356010111 / EUDAMED,No,IVD-GENERAL,No,No,No,No,No,No,NovaGray RILA Gray Legacy Prostate,No,No,No,https://ec.europa.eu/tools/eudamed/#/screen/search-device/54e59a12-62a3-43af-b011-2660077d3dc3
79,FR-MF-000009808,NovaGray,IVDD (Directive 98/79/EC on in vitro Diagnostic Medical Devices),B-03760356010128 / EUDAMED,No,IVD-GENERAL,No,No,No,No,No,No,NovaGray RILA Gray Legacy Breast,No,No,No,https://ec.europa.eu/tools/eudamed/#/screen/search-device/c08c9051-63e5-46b8-bd99-e522929ab205
80,FR-MF-000009808,NovaGray,IVDD (Directive 98/79/EC on in vitro Diagnostic Medical Devices),B-03760356010135 / EUDAMED,No,IVD-GENERAL,No,No,No,No,No,No,NovaGray RILA Legacy ENT,No,No,No,https://ec.europa.eu/tools/eudamed/#/screen/search-device/7f755a4b-f700-4532-9f39-561f92d00915
81,FR-MF-000009808,NovaGray,IVDD (Directive 98/79/EC on in vitro Diagnostic Medical Devices),B-03760356010142 / EUDAMED,No,IVD-GENERAL,No,No,No,No,No,No,NovaGray RILA Legacy Prostate,No,No,No,https://ec.europa.eu/tools/eudamed/#/screen/search-device/0f9377ec-f19e-453a-8c71-7150bdbaf218
82,FR-MF-000009808,NovaGray,IVDD (Directive 98/79/EC on in vitro Diagnostic Medical Devices),B-03760356010159 / EUDAMED,No,IVD-GENERAL,No,No,No,No,No,No,NovaGray RILA Legacy Breast,No,No,No,https://ec.europa.eu/tools/eudamed/#/screen/search-device/f2f4b79a-e2dd-470b-b958-1df798b79b51
83,FR-MF-000009808,NovaGray,IVDD (Directive 98/79/EC on in vitro Diagnostic Medical Devices),B-03760356010166 / EUDAMED,No,IVD-GENERAL,No,No,No,No,No,No,NovaGray RILA Legacy Prostate Multiparametric,No,No,No,https://ec.europa.eu/tools/eudamed/#/screen/search-device/b16772d9-b145-4fac-9df6-f51283246a26
84,FR-MF-000009808,NovaGray,IVDD (Directive 98/79/EC on in vitro Diagnostic Medical Devices),B-03760356010173 / EUDAMED,No,IVD-GENERAL,No,No,No,No,No,No,NovaGray RILA Gray Legacy Prostate Multiparametric,No,No,No,https://ec.europa.eu/tools/eudamed/#/screen/search-device/3d35b24a-5105-4ff7-a591-fad7f25d5761
85,FR-MF-000009808,NovaGray,IVDD (Directive 98/79/EC on in vitro Diagnostic Medical Devices),B-03760356010180 / EUDAMED,No,IVD-GENERAL,No,No,No,No,No,No,NovaGray RILA Legacy Breast Multiparametric,No,No,No,https://ec.europa.eu/tools/eudamed/#/screen/search-device/337cef0e-9daf-4691-99ac-2ce0b5c0f7d3
86,FR-MF-000009808,NovaGray,IVDD (Directive 98/79/EC on in vitro Diagnostic Medical Devices),B-03760356010197 / EUDAMED,No,IVD-GENERAL,No,No,No,No,No,No,NovaGray RILA Gray Legacy Breast Multiparametric,No,No,No,https://ec.europa.eu/tools/eudamed/#/screen/search-device/39a62d00-8a60-4982-a95b-c4f057acf818
87,FR-MF-000024051,Cisbio Bioassays,IVDD (Directive 98/79/EC on in vitro Diagnostic Medical Devices),B-03770024321012 / EUDAMED,Yes,IVD-GENERAL,No,No,No,No,Yes,No,AAI,Yes,Yes,No,https://ec.europa.eu/tools/eudamed/#/screen/search-device/ea661bce-3039-44f9-ac39-b9682577b55d
88,FR-MF-000024051,Cisbio Bioassays,IVDD (Directive 98/79/EC on in vitro Diagnostic Medical Devices),B-03770024321029 / EUDAMED,Yes,IVD-GENERAL,No,No,No,No,Yes,No,ALDO-RIACT,Yes,Yes,No,https://ec.europa.eu/tools/eudamed/#/screen/search-device/ef96e732-9d60-48a3-beba-bfb11abaa1ae
89,FR-MF-000024051,Cisbio Bioassays,IVDD (Directive 98/79/EC on in vitro Diagnostic Medical Devices),B-03770024321036 / EUDAMED,Yes,IVD-GENERAL,No,No,No,No,Yes,No,BI-INS-IRMA,Yes,Yes,No,https://ec.europa.eu/tools/eudamed/#/screen/search-device/6df8622c-8373-466e-8f2c-66b1d649e7da
90,FR-MF-000024051,Cisbio Bioassays,IVDD (Directive 98/79/EC on in vitro Diagnostic Medical Devices),B-03770024321043 / EUDAMED,Yes,IVD-GENERAL,No,No,No,No,Yes,No,CEA-RIACT,Yes,Yes,No,https://ec.europa.eu/tools/eudamed/#/screen/search-device/4ebf3ae2-80e3-4150-b5dc-ccdc51e96078
91,FR-MF-000024051,Cisbio Bioassays,IVDD (Directive 98/79/EC on in vitro Diagnostic Medical Devices),B-03770024321050 / EUDAMED,Yes,IVD-GENERAL,No,No,No,No,Yes,No,CGA-RIACT,Yes,Yes,Yes,https://ec.europa.eu/tools/eudamed/#/screen/search-device/6f10128a-88ee-47cf-b0d1-703d70556f46
92,FR-MF-000024051,Cisbio Bioassays,IVDD (Directive 98/79/EC on in vitro Diagnostic Medical Devices),B-03770024321067 / EUDAMED,Yes,IVD-GENERAL,No,No,No,Yes,Yes,No,CGA-ELISA,Yes,Yes,Yes,https://ec.europa.eu/tools/eudamed/#/screen/search-device/303d360d-f642-4d3f-9a29-6f870281c902
93,FR-MF-000024051,Cisbio Bioassays,IVDD (Directive 98/79/EC on in vitro Diagnostic Medical Devices),B-03770024321074 / EUDAMED,Yes,IVD-GENERAL,No,No,No,Yes,Yes,No,CGA-ELISA-NG,Yes,Yes,Yes,https://ec.europa.eu/tools/eudamed/#/screen/search-device/3d92b049-e112-44a5-949c-93fc1a7c4c9c
94,FR-MF-000024051,Cisbio Bioassays,IVDD (Directive 98/79/EC on in vitro Diagnostic Medical Devices),B-03770024321081 / EUDAMED,Yes,IVD-GENERAL,No,No,No,No,Yes,No,CORT-CT2,Yes,Yes,No,https://ec.europa.eu/tools/eudamed/#/screen/search-device/123bc502-4390-4789-91eb-315b360a9076
95,FR-MF-000024051,Cisbio Bioassays,IVDD (Directive 98/79/EC on in vitro Diagnostic Medical Devices),B-03770024321098 / EUDAMED,Yes,IVD-GENERAL,No,No,No,Yes,Yes,No,ELSA2-AFP,Yes,Yes,No,https://ec.europa.eu/tools/eudamed/#/screen/search-device/bb57e8ad-d85c-4e2a-80f8-b6a6c8252d27
96,FR-MF-000024051,Cisbio Bioassays,IVDD (Directive 98/79/EC on in vitro Diagnostic Medical Devices),B-03770024321104 / EUDAMED,Yes,IVD-GENERAL,No,No,No,Yes,Yes,No,ELSA-CA15-3,Yes,Yes,No,https://ec.europa.eu/tools/eudamed/#/screen/search-device/376d7ddf-106a-4fd4-8d2d-8ffa39bc569c
97,FR-MF-000024051,Cisbio Bioassays,IVDD (Directive 98/79/EC on in vitro Diagnostic Medical Devices),B-03770024321111 / EUDAMED,Yes,IVD-GENERAL,No,No,No,Yes,Yes,No,ELSA-CA19-9,Yes,Yes,No,https://ec.europa.eu/tools/eudamed/#/screen/search-device/2ad2ea52-d4a8-4472-858a-5c9d381a3c6d
98,FR-MF-000024051,Cisbio Bioassays,IVDD (Directive 98/79/EC on in vitro Diagnostic Medical Devices),B-03770024321128 / EUDAMED,Yes,IVD-GENERAL,No,No,No,Yes,Yes,No,ELSA-ACTH,Yes,Yes,No,https://ec.europa.eu/tools/eudamed/#/screen/search-device/f57a7ea2-523c-425b-8206-d7a4723b1137
99,FR-MF-000024051,Cisbio Bioassays,IVDD (Directive 98/79/EC on in vitro Diagnostic Medical Devices),B-03770024321135 / EUDAMED,Yes,IVD-GENERAL,No,No,No,Yes,Yes,No,ELSA-CA72-4,Yes,Yes,No,https://ec.europa.eu/tools/eudamed/#/screen/search-device/43027638-f2c1-4848-9b33-e9edb47fad58
100,FR-MF-000024051,Cisbio Bioassays,IVDD (Directive 98/79/EC on in vitro Diagnostic Medical Devices),B-03770024321142 / EUDAMED,Yes,IVD-GENERAL,No,No,No,Yes,Yes,No,ELSA-CA125II,Yes,Yes,No,https://ec.europa.eu/tools/eudamed/#/screen/search-device/66772b7c-083c-4229-9034-99ab203e1f41
101,FR-MF-000024051,Cisbio Bioassays,IVDD (Directive 98/79/EC on in vitro Diagnostic Medical Devices),B-03770024321159 / EUDAMED,Yes,IVD-GENERAL,No,No,No,Yes,Yes,No,ELSA-CYFRA-,Yes,Yes,No,https://ec.europa.eu/tools/eudamed/#/screen/search-device/9cfe59f2-6f5b-4099-86c1-c0e8efb0cd87
102,FR-MF-000024051,Cisbio Bioassays,IVDD (Directive 98/79/EC on in vitro Diagnostic Medical Devices),B-03770024321166 / EUDAMED,Yes,IVD-GENERAL,No,No,No,Yes,Yes,No,ELSA-FBHCG,Yes,Yes,No,https://ec.europa.eu/tools/eudamed/#/screen/search-device/adaec144-d21a-46b0-acce-8acadea6ceab
103,FR-MF-000024051,Cisbio Bioassays,IVDD (Directive 98/79/EC on in vitro Diagnostic Medical Devices),B-03770024321173 / EUDAMED,Yes,IVD-GENERAL,No,No,No,Yes,Yes,No,ELSA-NSE,Yes,Yes,No,https://ec.europa.eu/tools/eudamed/#/screen/search-device/8cb0a743-4ce7-4173-b22c-3852541e3b01
104,FR-MF-000024051,Cisbio Bioassays,IVDD (Directive 98/79/EC on in vitro Diagnostic Medical Devices),B-03770024321180 / EUDAMED,Yes,IVD-GENERAL,No,No,No,Yes,Yes,No,ELSA-PTH,Yes,Yes,No,https://ec.europa.eu/tools/eudamed/#/screen/search-device/66d9ff8d-1a7a-49e3-be25-a907499becd0
105,FR-MF-000024051,Cisbio Bioassays,IVDD (Directive 98/79/EC on in vitro Diagnostic Medical Devices),B-03770024321197 / EUDAMED,Yes,IVD-GENERAL,No,No,No,Yes,Yes,No,ESTR-CTRIA,Yes,Yes,No,https://ec.europa.eu/tools/eudamed/#/screen/search-device/0e84b8cd-e635-47e3-ba9c-f4d0d4731927
106,FR-MF-000024051,Cisbio Bioassays,IVDD (Directive 98/79/EC on in vitro Diagnostic Medical Devices),B-03770024321203 / EUDAMED,Yes,IVD-GENERAL,No,No,No,Yes,Yes,No,ESTR-US-CT,Yes,Yes,No,https://ec.europa.eu/tools/eudamed/#/screen/search-device/13ba176a-d73a-4113-bf12-d7d05ab9483b
107,FR-MF-000024051,Cisbio Bioassays,IVDD (Directive 98/79/EC on in vitro Diagnostic Medical Devices),B-03770024321210 / EUDAMED,Yes,IVD-ANNEX-II-LIST-B,No,No,No,Yes,Yes,No,FPSA-RIACT,Yes,Yes,Yes,https://ec.europa.eu/tools/eudamed/#/screen/search-device/a26872c8-5b0f-44c9-b935-6cb88237b2c5
108,FR-MF-000024051,Cisbio Bioassays,IVDD (Directive 98/79/EC on in vitro Diagnostic Medical Devices),B-03770024321227 / EUDAMED,Yes,IVD-GENERAL,No,No,No,Yes,Yes,No,GASK-PR,Yes,Yes,Yes,https://ec.europa.eu/tools/eudamed/#/screen/search-device/300bcf3b-8e16-4540-ad77-a92b0d15d101
109,FR-MF-000024051,Cisbio Bioassays,IVDD (Directive 98/79/EC on in vitro Diagnostic Medical Devices),B-03770024321234 / EUDAMED,Yes,IVD-GENERAL,No,No,No,Yes,Yes,No,HGH-RIACT,Yes,Yes,No,https://ec.europa.eu/tools/eudamed/#/screen/search-device/f025dbb1-77ac-4276-a6fb-1a6dc5bb5707
110,FR-MF-000024051,Cisbio Bioassays,IVDD (Directive 98/79/EC on in vitro Diagnostic Medical Devices),B-03770024321241 / EUDAMED,Yes,IVD-GENERAL,No,No,No,Yes,Yes,No,IGF1-RIACT,Yes,Yes,No,https://ec.europa.eu/tools/eudamed/#/screen/search-device/e1af0a54-db1f-4fa9-b241-97241b98a79a
111,FR-MF-000024051,Cisbio Bioassays,IVDD (Directive 98/79/EC on in vitro Diagnostic Medical Devices),B-03770024321258 / EUDAMED,Yes,IVD-GENERAL,No,No,No,Yes,Yes,No,IRMA-CPEP,Yes,Yes,No,https://ec.europa.eu/tools/eudamed/#/screen/search-device/8ab4d5a1-e414-471f-8168-d8cdb157167c
112,FR-MF-000024051,Cisbio Bioassays,IVDD (Directive 98/79/EC on in vitro Diagnostic Medical Devices),B-03770024321265 / EUDAMED,Yes,IVD-GENERAL,No,No,No,Yes,Yes,No,IRMA-HCT,Yes,Yes,No,https://ec.europa.eu/tools/eudamed/#/screen/search-device/db4d5e94-c7e1-4a40-8d5b-cc1fe91bea4e
113,FR-MF-000024051,Cisbio Bioassays,IVDD (Directive 98/79/EC on in vitro Diagnostic Medical Devices),B-03770024321272 / EUDAMED,Yes,IVD-GENERAL,No,No,No,Yes,Yes,No,17-OHP-CT,Yes,Yes,No,https://ec.europa.eu/tools/eudamed/#/screen/search-device/acf86901-c53d-4ed1-8fc8-623225587919
114,FR-MF-000024051,Cisbio Bioassays,IVDD (Directive 98/79/EC on in vitro Diagnostic Medical Devices),B-03770024321289 / EUDAMED,Yes,IVD-GENERAL,No,No,No,Yes,Yes,No,OSTEO-RIACT,Yes,Yes,No,https://ec.europa.eu/tools/eudamed/#/screen/search-device/c9ecf531-da0f-41cf-84f5-5654f466323e
115,FR-MF-000024051,Cisbio Bioassays,IVDD (Directive 98/79/EC on in vitro Diagnostic Medical Devices),B-03770024321296 / EUDAMED,Yes,IVD-GENERAL,No,No,No,Yes,Yes,No,PROGEST-RIACT,Yes,Yes,No,https://ec.europa.eu/tools/eudamed/#/screen/search-device/84407e68-8380-4a40-bfec-fb82f0a47ffa
116,FR-MF-000024051,Cisbio Bioassays,IVDD (Directive 98/79/EC on in vitro Diagnostic Medical Devices),B-03770024321302 / EUDAMED,Yes,IVD-ANNEX-II-LIST-B,No,No,No,Yes,Yes,No,PSA-RIACT,Yes,Yes,No,https://ec.europa.eu/tools/eudamed/#/screen/search-device/a7e095dc-8c49-4d44-a3be-220f0319bfdc
117,FR-MF-000024051,Cisbio Bioassays,IVDD (Directive 98/79/EC on in vitro Diagnostic Medical Devices),B-03770024321319 / EUDAMED,Yes,IVD-GENERAL,No,No,No,Yes,Yes,No,RENINE,Yes,Yes,No,https://ec.europa.eu/tools/eudamed/#/screen/search-device/03d211da-854d-4aee-b856-5b456498a468
118,FR-MF-000024051,Cisbio Bioassays,IVDD (Directive 98/79/EC on in vitro Diagnostic Medical Devices),B-03770024321326 / EUDAMED,Yes,IVD-GENERAL,No,No,No,Yes,Yes,No,REN-CT2P,Yes,Yes,No,https://ec.europa.eu/tools/eudamed/#/screen/search-device/90fb57a9-ff16-493c-92e6-e851326de1e6
119,FR-MF-000024051,Cisbio Bioassays,IVDD (Directive 98/79/EC on in vitro Diagnostic Medical Devices),B-03770024321333 / EUDAMED,Yes,IVD-GENERAL,No,No,No,Yes,Yes,No,R-GM-100,Yes,Yes,No,https://ec.europa.eu/tools/eudamed/#/screen/search-device/beb04cd2-af9a-4252-acd7-8559bee26ac0
120,FR-MF-000024051,Cisbio Bioassays,IVDD (Directive 98/79/EC on in vitro Diagnostic Medical Devices),B-03770024321340 / EUDAMED,Yes,IVD-GENERAL,No,No,No,Yes,Yes,No,OCFA07-AFP,Yes,Yes,No,https://ec.europa.eu/tools/eudamed/#/screen/search-device/f789a288-844c-429e-a4e4-f081e5ed7dc6
121,FR-MF-000024051,Cisbio Bioassays,IVDD (Directive 98/79/EC on in vitro Diagnostic Medical Devices),B-03770024321357 / EUDAMED,Yes,IVD-GENERAL,No,No,No,Yes,Yes,No,OCFM07-CA50,Yes,Yes,No,https://ec.europa.eu/tools/eudamed/#/screen/search-device/06ed56d8-4b6b-4232-8ef3-9b6b439c6cdf
122,FR-MF-000024051,Cisbio Bioassays,IVDD (Directive 98/79/EC on in vitro Diagnostic Medical Devices),B-03770024321364 / EUDAMED,Yes,IVD-GENERAL,No,No,No,No,Yes,No,OCFH07-FT3,Yes,Yes,No,https://ec.europa.eu/tools/eudamed/#/screen/search-device/a2088e76-ac1c-45ad-a2e9-92626bfe490b
123,FR-MF-000024051,Cisbio Bioassays,IVDD (Directive 98/79/EC on in vitro Diagnostic Medical Devices),B-03770024321371 / EUDAMED,Yes,IVD-GENERAL,No,No,No,Yes,Yes,No,OCFH57-FT3,Yes,Yes,No,https://ec.europa.eu/tools/eudamed/#/screen/search-device/63b04baf-62b5-4029-af4a-1723ee0216cb
124,FR-MF-000024051,Cisbio Bioassays,IVDD (Directive 98/79/EC on in vitro Diagnostic Medical Devices),B-03770024321388 / EUDAMED,Yes,IVD-GENERAL,No,No,No,Yes,Yes,No,OCFD03-FT4,Yes,Yes,No,https://ec.europa.eu/tools/eudamed/#/screen/search-device/1db43d59-9097-4086-be40-412c145d4d31
125,FR-MF-000024051,Cisbio Bioassays,IVDD (Directive 98/79/EC on in vitro Diagnostic Medical Devices),B-03770024321395 / EUDAMED,Yes,IVD-GENERAL,No,No,No,Yes,Yes,No,OCFD53-FT4,Yes,Yes,No,https://ec.europa.eu/tools/eudamed/#/screen/search-device/caf4f8fc-bf33-409d-a660-f4fa3b78f8b3
126,FR-MF-000024051,Cisbio Bioassays,IVDD (Directive 98/79/EC on in vitro Diagnostic Medical Devices),B-03770024321401 / EUDAMED,Yes,IVD-GENERAL,No,No,No,Yes,Yes,No,OCFD03-FT4-K,Yes,Yes,No,https://ec.europa.eu/tools/eudamed/#/screen/search-device/db71ad0a-9828-49dd-8dab-216f83f04f4e
127,FR-MF-000024051,Cisbio Bioassays,IVDD (Directive 98/79/EC on in vitro Diagnostic Medical Devices),B-03770024321418 / EUDAMED,Yes,IVD-GENERAL,No,No,No,Yes,Yes,No,OCPM03-HCG,Yes,Yes,No,https://ec.europa.eu/tools/eudamed/#/screen/search-device/efb949a6-d549-4c18-8694-71338c3a8047
128,FR-MF-000024051,Cisbio Bioassays,IVDD (Directive 98/79/EC on in vitro Diagnostic Medical Devices),B-03770024321425 / EUDAMED,Yes,IVD-GENERAL,No,No,No,Yes,Yes,No,OCFK07-PIIIP,Yes,Yes,No,https://ec.europa.eu/tools/eudamed/#/screen/search-device/4b3c5ad8-1dd7-4a43-af04-2b1b29fb3638
129,FR-MF-000024051,Cisbio Bioassays,IVDD (Directive 98/79/EC on in vitro Diagnostic Medical Devices),B-03770024321432 / EUDAMED,Yes,IVD-GENERAL,No,No,No,No,Yes,No,P3NP-ELISA,Yes,Yes,No,https://ec.europa.eu/tools/eudamed/#/screen/search-device/6762f137-7d87-4528-954d-8a47f8cacb32
130,FR-MF-000024051,Cisbio Bioassays,IVDD (Directive 98/79/EC on in vitro Diagnostic Medical Devices),B-03770024321449 / EUDAMED,Yes,IVD-GENERAL,No,No,No,Yes,Yes,No,OCPE07-T3,Yes,Yes,No,https://ec.europa.eu/tools/eudamed/#/screen/search-device/0289f03c-14de-47c4-a816-acbf340c643c
131,FR-MF-000024051,Cisbio Bioassays,IVDD (Directive 98/79/EC on in vitro Diagnostic Medical Devices),B-03770024321456 / EUDAMED,Yes,IVD-GENERAL,No,No,No,Yes,Yes,No,OCPE57-T3,Yes,Yes,No,https://ec.europa.eu/tools/eudamed/#/screen/search-device/6080109b-c674-462a-ba76-104e37a54e58
132,FR-MF-000024051,Cisbio Bioassays,IVDD (Directive 98/79/EC on in vitro Diagnostic Medical Devices),B-03770024321463 / EUDAMED,Yes,IVD-GENERAL,No,No,No,Yes,Yes,No,OCPG07-T4,Yes,Yes,No,https://ec.europa.eu/tools/eudamed/#/screen/search-device/afa32dbd-7680-4010-bd99-0acf9873801f
133,FR-MF-000024051,Cisbio Bioassays,IVDD (Directive 98/79/EC on in vitro Diagnostic Medical Devices),B-03770024321470 / EUDAMED,Yes,IVD-GENERAL,No,No,No,Yes,Yes,No,OCPG57-T4,Yes,Yes,No,https://ec.europa.eu/tools/eudamed/#/screen/search-device/60baa7b7-c5f6-468b-99a0-8df04cb15520
134,FR-MF-000024051,Cisbio Bioassays,IVDD (Directive 98/79/EC on in vitro Diagnostic Medical Devices),B-03770024321487 / EUDAMED,Yes,IVD-GENERAL,No,No,No,Yes,Yes,No,OCRU03-TBG,Yes,Yes,No,https://ec.europa.eu/tools/eudamed/#/screen/search-device/4fd7f788-81ac-4b56-9c46-0ca3e197f115
135,FR-MF-000024051,Cisbio Bioassays,IVDD (Directive 98/79/EC on in vitro Diagnostic Medical Devices),B-03770024321494 / EUDAMED,Yes,IVD-GENERAL,No,No,No,Yes,Yes,No,OCFE07-TRYPS,Yes,Yes,No,https://ec.europa.eu/tools/eudamed/#/screen/search-device/e254ca1f-4024-491c-843f-adb58614f353
136,FR-MF-000024051,Cisbio Bioassays,IVDD (Directive 98/79/EC on in vitro Diagnostic Medical Devices),B-03770024321500 / EUDAMED,Yes,IVD-GENERAL,No,No,No,Yes,Yes,No,OCPL07-TSH,Yes,Yes,No,https://ec.europa.eu/tools/eudamed/#/screen/search-device/553fc2f9-46f9-426d-8b3a-48b7c8884d90
137,FR-MF-000024051,Cisbio Bioassays,IVDD (Directive 98/79/EC on in vitro Diagnostic Medical Devices),B-03770024321517 / EUDAMED,Yes,IVD-GENERAL,No,No,No,Yes,Yes,No,OCPL57-TSH,Yes,Yes,No,https://ec.europa.eu/tools/eudamed/#/screen/search-device/3d9d8713-6117-4a73-9035-d6362886a8b5
138,FR-MF-000024051,Cisbio Bioassays,IVDD (Directive 98/79/EC on in vitro Diagnostic Medical Devices),B-03770024321524 / EUDAMED,Yes,IVD-GENERAL,No,No,No,Yes,Yes,No,SHBG-RIACT,Yes,Yes,No,https://ec.europa.eu/tools/eudamed/#/screen/search-device/734b5f8f-5aec-42df-860f-e9ddb3f8454f
139,FR-MF-000024051,Cisbio Bioassays,IVDD (Directive 98/79/EC on in vitro Diagnostic Medical Devices),B-03770024321531 / EUDAMED,Yes,IVD-GENERAL,No,No,No,Yes,Yes,No,TESTO-CT2,Yes,Yes,No,https://ec.europa.eu/tools/eudamed/#/screen/search-device/fdadd7de-df08-404c-9a80-7190cbcc4b0c
