,Actor ID/SRN,Actor/Organisation name,Device Name,Markets,link
4873,US-MF-000010288,Beckman Coulter Inc.,"AVANTI J‐15R, 208‐230 VAC, IVD",Austria. (From None to None) | Belgium. (From None to None) | Bulgaria. (From None to None) | Croatia. (From None to None) | Cyprus. (From None to None) | Czech Republic. (From None to None) | Denmark. (From None to None) | Estonia. (From None to None) | Finland. (From None to None) | France. (From None to None) | Germany. (From None to None) | Greece. (From None to None) | Hungary. (From None to None) | Iceland. (From None to None) | Ireland. (From None to None) | Italy. (From None to None) | Latvia. (From None to None) | Liechtenstein. (From None to None) | Lithuania. (From None to None) | Luxembourg. (From None to None) | Malta. (From None to None) | Netherlands. (From None to None) | Norway. (From None to None) | Poland. (From None to None) | Portugal. (From None to None) | Romania. (From None to None) | Slovakia. (From None to None) | Slovenia. (From None to None) | Spain. (From None to None) | Sweden. (From None to None) | Turkey. (From None to None) | United Kingdom (Northern Ireland only). (From None to None),https://ec.europa.eu/tools/eudamed/#/screen/search-device/e67899ce-74f1-45e5-ae9b-31db92e0542a
4874,US-MF-000010288,Beckman Coulter Inc.,Microfuge 20 IVD 220V-240V 50/60 Hz,Austria. (From None to None) | Belgium. (From None to None) | Bulgaria. (From None to None) | Croatia. (From None to None) | Cyprus. (From None to None) | Czech Republic. (From None to None) | Denmark. (From None to None) | Estonia. (From None to None) | Finland. (From None to None) | France. (From None to None) | Germany. (From None to None) | Greece. (From None to None) | Hungary. (From None to None) | Iceland. (From None to None) | Ireland. (From None to None) | Italy. (From None to None) | Latvia. (From None to None) | Liechtenstein. (From None to None) | Lithuania. (From None to None) | Luxembourg. (From None to None) | Malta. (From None to None) | Netherlands. (From None to None) | Norway. (From None to None) | Poland. (From None to None) | Portugal. (From None to None) | Romania. (From None to None) | Slovakia. (From None to None) | Slovenia. (From None to None) | Spain. (From None to None) | Sweden. (From None to None) | Turkey. (From None to None) | United Kingdom (Northern Ireland only). (From None to None),https://ec.europa.eu/tools/eudamed/#/screen/search-device/0e97c96a-a2c8-41a3-9f92-b6ca8db395a4
4875,US-MF-000010288,Beckman Coulter Inc.,MicroScan Turbidity Meter,,https://ec.europa.eu/tools/eudamed/#/screen/search-device/81a22d9b-8afa-4aec-81f2-2cdd2d87174a
4876,IE-MF-000000887,Beckman Coulter Ireland Inc.,SW Kit; Navios New User (Win 10),Austria. (From None to None) | Belgium. (From None to None) | Bulgaria. (From None to None) | Croatia. (From None to None) | Cyprus. (From None to None) | Czech Republic. (From None to None) | Denmark. (From None to None) | Estonia. (From None to None) | Finland. (From None to None) | France. (From None to None) | Germany. (From None to None) | Greece. (From None to None) | Hungary. (From None to None) | Iceland. (From None to None) | Ireland. (From None to None) | Italy. (From None to None) | Latvia. (From None to None) | Liechtenstein. (From None to None) | Lithuania. (From None to None) | Luxembourg. (From None to None) | Malta. (From None to None) | Netherlands. (From None to None) | Norway. (From None to None) | Poland. (From None to None) | Portugal. (From None to None) | Romania. (From None to None) | Slovakia. (From None to None) | Slovenia. (From None to None) | Spain. (From None to None) | Sweden. (From None to None) | Turkey. (From None to None) | United Kingdom (Northern Ireland only). (From None to None),https://ec.europa.eu/tools/eudamed/#/screen/search-device/d107488d-cae5-432f-88c4-46dc3f7ea81a
4877,IE-MF-000000887,Beckman Coulter Ireland Inc.,SW Kit; Navios EX Offline 5 Users (Win 10),Austria. (From None to None) | Belgium. (From None to None) | Bulgaria. (From None to None) | Croatia. (From None to None) | Cyprus. (From None to None) | Czech Republic. (From None to None) | Denmark. (From None to None) | Estonia. (From None to None) | Finland. (From None to None) | France. (From None to None) | Germany. (From None to None) | Greece. (From None to None) | Hungary. (From None to None) | Iceland. (From None to None) | Ireland. (From None to None) | Italy. (From None to None) | Latvia. (From None to None) | Liechtenstein. (From None to None) | Lithuania. (From None to None) | Luxembourg. (From None to None) | Malta. (From None to None) | Netherlands. (From None to None) | Norway. (From None to None) | Poland. (From None to None) | Portugal. (From None to None) | Romania. (From None to None) | Slovakia. (From None to None) | Slovenia. (From None to None) | Spain. (From None to None) | Sweden. (From None to None) | Turkey. (From None to None) | United Kingdom (Northern Ireland only). (From None to None),https://ec.europa.eu/tools/eudamed/#/screen/search-device/885e2619-218b-4a00-a625-760f5c58f3cf
4878,IE-MF-000000887,Beckman Coulter Ireland Inc.,SW Kit; Navios EX Single User (Win 10),Austria. (From None to None) | Belgium. (From None to None) | Bulgaria. (From None to None) | Croatia. (From None to None) | Cyprus. (From None to None) | Czech Republic. (From None to None) | Denmark. (From None to None) | Estonia. (From None to None) | Finland. (From None to None) | France. (From None to None) | Germany. (From None to None) | Greece. (From None to None) | Hungary. (From None to None) | Iceland. (From None to None) | Ireland. (From None to None) | Italy. (From None to None) | Latvia. (From None to None) | Liechtenstein. (From None to None) | Lithuania. (From None to None) | Luxembourg. (From None to None) | Malta. (From None to None) | Netherlands. (From None to None) | Norway. (From None to None) | Poland. (From None to None) | Portugal. (From None to None) | Romania. (From None to None) | Slovakia. (From None to None) | Slovenia. (From None to None) | Spain. (From None to None) | Sweden. (From None to None) | Turkey. (From None to None) | United Kingdom (Northern Ireland only). (From None to None),https://ec.europa.eu/tools/eudamed/#/screen/search-device/daa1835a-c641-4fb1-9e81-37d8cf3d4ce9
4879,CN-MF-000011854,"Beckman Coulter Biotechnology Co., Ltd.",Beckman Coulter,Ireland. (From 2019-12-19 to 2022-05-17) | Austria. (From 2019-12-19 to 2022-05-17) | Belgium. (From 2019-12-19 to 2022-05-17) | Bulgaria. (From 2019-12-19 to 2022-05-17) | Croatia. (From 2019-12-19 to 2022-05-17) | Cyprus. (From 2019-12-19 to 2022-05-17) | Czech Republic. (From 2019-12-19 to 2022-05-17) | Denmark. (From 2019-12-19 to 2022-05-17) | Estonia. (From 2019-12-19 to 2022-05-17) | Finland. (From 2019-12-19 to 2022-05-17) | France. (From 2019-12-19 to 2022-05-17) | Germany. (From 2019-12-19 to 2022-05-17) | Greece. (From 2019-12-19 to 2022-05-17) | Hungary. (From 2019-12-19 to 2022-05-17) | Iceland. (From 2019-12-19 to 2022-05-17) | Italy. (From 2019-12-19 to 2022-05-17) | Latvia. (From 2019-12-19 to 2022-05-17) | Liechtenstein. (From 2019-12-19 to 2022-05-17) | Lithuania. (From 2019-12-19 to 2022-05-17) | Luxembourg. (From 2019-12-19 to 2022-05-17) | Malta. (From 2019-12-19 to 2022-05-17) | Netherlands. (From 2019-12-19 to 2022-05-17) | Norway. (From 2019-12-19 to 2022-05-17) | Poland. (From 2019-12-19 to 2022-05-17) | Portugal. (From 2019-12-19 to 2022-05-17) | Romania. (From 2019-12-19 to 2022-05-17) | Slovakia. (From 2019-12-19 to 2022-05-17) | Slovenia. (From 2019-12-19 to 2022-05-17) | Spain. (From 2019-12-19 to 2022-05-17) | Sweden. (From 2019-12-19 to 2022-05-17) | Turkey. (From 2019-12-19 to 2022-05-17) | United Kingdom (Northern Ireland only). (From 2019-12-19 to 2022-05-17),https://ec.europa.eu/tools/eudamed/#/screen/search-device/5f7e4b7e-f68b-4f26-8828-7297b5d9f782
4880,US-MF-000010288,Beckman Coulter Inc.,Lumi-Phos PRO,,https://ec.europa.eu/tools/eudamed/#/screen/search-device/af08982e-f0eb-49fa-be49-95b1b54febdd
4881,FR-MF-000011121,IMMUNOTECH SAS ,Access TSH (3rd IS),Austria. (From None to None) | Belgium. (From None to None) | Bulgaria. (From None to None) | Croatia. (From None to None) | Cyprus. (From None to None) | Czech Republic. (From None to None) | Denmark. (From None to None) | Estonia. (From None to None) | Finland. (From None to None) | France. (From None to None) | Germany. (From None to None) | Greece. (From None to None) | Hungary. (From None to None) | Iceland. (From None to None) | Ireland. (From None to None) | Italy. (From None to None) | Latvia. (From None to None) | Liechtenstein. (From None to None) | Lithuania. (From None to None) | Luxembourg. (From None to None) | Malta. (From None to None) | Netherlands. (From None to None) | Norway. (From None to None) | Poland. (From None to None) | Portugal. (From None to None) | Romania. (From None to None) | Slovakia. (From None to None) | Slovenia. (From None to None) | Spain. (From None to None) | Sweden. (From None to None) | Turkey. (From None to None) | United Kingdom (Northern Ireland only). (From None to None),https://ec.europa.eu/tools/eudamed/#/screen/search-device/336ef038-ba60-4cc2-85f2-5c601f06497b
4882,CZ-MF-000001761,IMMUNOTECH s.r.o.,Free Testosterone EIA,Austria. (From None to None) | Belgium. (From None to None) | Cyprus. (From None to None) | Czech Republic. (From None to None) | France. (From None to None) | Germany. (From None to None) | Greece. (From None to None) | Hungary. (From None to None) | Ireland. (From None to None) | Italy. (From None to None) | Liechtenstein. (From None to None) | Lithuania. (From None to None) | Luxembourg. (From None to None) | Malta. (From None to None) | Netherlands. (From None to None) | Poland. (From None to None) | Portugal. (From None to None) | Slovakia. (From None to None) | Spain. (From None to None),https://ec.europa.eu/tools/eudamed/#/screen/search-device/ce6c9005-fae9-43ba-9300-0e4563b36fff
4883,US-MF-000010288,Beckman Coulter Inc.,Microfuge 20 IVD 120V 60 Hz,Austria. (From None to None) | Belgium. (From None to None) | Bulgaria. (From None to None) | Croatia. (From None to None) | Cyprus. (From None to None) | Czech Republic. (From None to None) | Denmark. (From None to None) | Estonia. (From None to None) | Finland. (From None to None) | France. (From None to None) | Germany. (From None to None) | Greece. (From None to None) | Hungary. (From None to None) | Iceland. (From None to None) | Ireland. (From None to None) | Italy. (From None to None) | Latvia. (From None to None) | Liechtenstein. (From None to None) | Lithuania. (From None to None) | Luxembourg. (From None to None) | Malta. (From None to None) | Netherlands. (From None to None) | Norway. (From None to None) | Poland. (From None to None) | Portugal. (From None to None) | Romania. (From None to None) | Slovakia. (From None to None) | Slovenia. (From None to None) | Spain. (From None to None) | Sweden. (From None to None) | Turkey. (From None to None) | United Kingdom (Northern Ireland only). (From None to None),https://ec.europa.eu/tools/eudamed/#/screen/search-device/763384b1-43ff-4f0e-87cd-79480e8608dd
4884,US-MF-000010288,Beckman Coulter Inc.,Microfuge 20 IVD 100V 50/60 Hz,Austria. (From None to None) | Belgium. (From None to None) | Bulgaria. (From None to None) | Croatia. (From None to None) | Cyprus. (From None to None) | Czech Republic. (From None to None) | Denmark. (From None to None) | Estonia. (From None to None) | Finland. (From None to None) | France. (From None to None) | Germany. (From None to None) | Greece. (From None to None) | Hungary. (From None to None) | Iceland. (From None to None) | Ireland. (From None to None) | Italy. (From None to None) | Latvia. (From None to None) | Liechtenstein. (From None to None) | Lithuania. (From None to None) | Luxembourg. (From None to None) | Malta. (From None to None) | Netherlands. (From None to None) | Norway. (From None to None) | Poland. (From None to None) | Portugal. (From None to None) | Romania. (From None to None) | Slovakia. (From None to None) | Slovenia. (From None to None) | Spain. (From None to None) | Sweden. (From None to None) | Turkey. (From None to None) | United Kingdom (Northern Ireland only). (From None to None),https://ec.europa.eu/tools/eudamed/#/screen/search-device/ea5d473e-a65d-4c87-b71a-570a62a07408
4885,US-MF-000010288,Beckman Coulter Inc.,Microfuge 20 IVD 220V-240V 50 Hz China,Austria. (From None to None) | Belgium. (From None to None) | Bulgaria. (From None to None) | Croatia. (From None to None) | Cyprus. (From None to None) | Czech Republic. (From None to None) | Denmark. (From None to None) | Estonia. (From None to None) | Finland. (From None to None) | France. (From None to None) | Germany. (From None to None) | Greece. (From None to None) | Hungary. (From None to None) | Iceland. (From None to None) | Ireland. (From None to None) | Italy. (From None to None) | Latvia. (From None to None) | Liechtenstein. (From None to None) | Lithuania. (From None to None) | Luxembourg. (From None to None) | Malta. (From None to None) | Netherlands. (From None to None) | Norway. (From None to None) | Poland. (From None to None) | Portugal. (From None to None) | Romania. (From None to None) | Slovakia. (From None to None) | Slovenia. (From None to None) | Spain. (From None to None) | Sweden. (From None to None) | Turkey. (From None to None) | United Kingdom (Northern Ireland only). (From None to None),https://ec.europa.eu/tools/eudamed/#/screen/search-device/fa474628-36c2-4801-9973-5e82d84a4104
4886,US-MF-000010288,Beckman Coulter Inc.,Microfuge 20R IVD 120V/60 Hz,Austria. (From None to None) | Belgium. (From None to None) | Bulgaria. (From None to None) | Croatia. (From None to None) | Cyprus. (From None to None) | Czech Republic. (From None to None) | Denmark. (From None to None) | Estonia. (From None to None) | Finland. (From None to None) | France. (From None to None) | Germany. (From None to None) | Greece. (From None to None) | Hungary. (From None to None) | Iceland. (From None to None) | Ireland. (From None to None) | Italy. (From None to None) | Latvia. (From None to None) | Liechtenstein. (From None to None) | Lithuania. (From None to None) | Luxembourg. (From None to None) | Malta. (From None to None) | Netherlands. (From None to None) | Norway. (From None to None) | Poland. (From None to None) | Portugal. (From None to None) | Romania. (From None to None) | Slovakia. (From None to None) | Slovenia. (From None to None) | Spain. (From None to None) | Sweden. (From None to None) | Turkey. (From None to None) | United Kingdom (Northern Ireland only). (From None to None),https://ec.europa.eu/tools/eudamed/#/screen/search-device/3d168e0d-e713-4f1a-be27-675c97a9a8a5
4887,US-MF-000010288,Beckman Coulter Inc.,Microfuge 20R IVD 100V/50-60 Hz,Austria. (From None to None) | Belgium. (From None to None) | Bulgaria. (From None to None) | Croatia. (From None to None) | Cyprus. (From None to None) | Czech Republic. (From None to None) | Denmark. (From None to None) | Estonia. (From None to None) | Finland. (From None to None) | France. (From None to None) | Germany. (From None to None) | Greece. (From None to None) | Hungary. (From None to None) | Iceland. (From None to None) | Ireland. (From None to None) | Italy. (From None to None) | Latvia. (From None to None) | Liechtenstein. (From None to None) | Lithuania. (From None to None) | Luxembourg. (From None to None) | Malta. (From None to None) | Netherlands. (From None to None) | Norway. (From None to None) | Poland. (From None to None) | Portugal. (From None to None) | Romania. (From None to None) | Slovakia. (From None to None) | Slovenia. (From None to None) | Spain. (From None to None) | Sweden. (From None to None) | Turkey. (From None to None) | United Kingdom (Northern Ireland only). (From None to None),https://ec.europa.eu/tools/eudamed/#/screen/search-device/f9ec8e6d-b634-4880-a9ff-6e5499b6a85b
4888,US-MF-000010288,Beckman Coulter Inc.,Microfuge 20R IVD 220V-240V/50 Hz China,Austria. (From None to None) | Belgium. (From None to None) | Bulgaria. (From None to None) | Croatia. (From None to None) | Cyprus. (From None to None) | Czech Republic. (From None to None) | Denmark. (From None to None) | Estonia. (From None to None) | Finland. (From None to None) | France. (From None to None) | Germany. (From None to None) | Greece. (From None to None) | Hungary. (From None to None) | Iceland. (From None to None) | Ireland. (From None to None) | Italy. (From None to None) | Latvia. (From None to None) | Liechtenstein. (From None to None) | Lithuania. (From None to None) | Luxembourg. (From None to None) | Malta. (From None to None) | Netherlands. (From None to None) | Norway. (From None to None) | Poland. (From None to None) | Portugal. (From None to None) | Romania. (From None to None) | Slovakia. (From None to None) | Slovenia. (From None to None) | Spain. (From None to None) | Sweden. (From None to None) | Turkey. (From None to None) | United Kingdom (Northern Ireland only). (From None to None),https://ec.europa.eu/tools/eudamed/#/screen/search-device/906935fb-e2e9-44b6-a7f0-d6e14fa291b8
4889,FR-MF-000011121,IMMUNOTECH SAS ,Anti-Kappa-FITC,Austria. (From None to None) | Belgium. (From None to None) | Bulgaria. (From None to None) | Croatia. (From None to None) | Cyprus. (From None to None) | Czech Republic. (From None to None) | Denmark. (From None to None) | Estonia. (From None to None) | Finland. (From None to None) | France. (From None to None) | Germany. (From None to None) | Greece. (From None to None) | Hungary. (From None to None) | Iceland. (From None to None) | Ireland. (From None to None) | Italy. (From None to None) | Latvia. (From None to None) | Liechtenstein. (From None to None) | Lithuania. (From None to None) | Luxembourg. (From None to None) | Malta. (From None to None) | Netherlands. (From None to None) | Norway. (From None to None) | Poland. (From None to None) | Portugal. (From None to None) | Romania. (From None to None) | Slovakia. (From None to None) | Slovenia. (From None to None) | Spain. (From None to None) | Sweden. (From None to None) | Turkey. (From None to None) | United Kingdom (Northern Ireland only). (From None to None),https://ec.europa.eu/tools/eudamed/#/screen/search-device/36d01911-919a-48d2-b383-3fd57823fddd
4890,FR-MF-000011121,IMMUNOTECH SAS ,Anti-Lambda-PE,Austria. (From None to None) | Belgium. (From None to None) | Bulgaria. (From None to None) | Croatia. (From None to None) | Cyprus. (From None to None) | Czech Republic. (From None to None) | Denmark. (From None to None) | Estonia. (From None to None) | Finland. (From None to None) | France. (From None to None) | Germany. (From None to None) | Greece. (From None to None) | Hungary. (From None to None) | Iceland. (From None to None) | Ireland. (From None to None) | Italy. (From None to None) | Latvia. (From None to None) | Liechtenstein. (From None to None) | Lithuania. (From None to None) | Luxembourg. (From None to None) | Malta. (From None to None) | Netherlands. (From None to None) | Norway. (From None to None) | Poland. (From None to None) | Portugal. (From None to None) | Romania. (From None to None) | Slovakia. (From None to None) | Slovenia. (From None to None) | Spain. (From None to None) | Sweden. (From None to None) | Turkey. (From None to None) | United Kingdom (Northern Ireland only). (From None to None),https://ec.europa.eu/tools/eudamed/#/screen/search-device/2386410c-2ac8-4fba-98f3-6575baec9b54
4891,CN-MF-000011854,"Beckman Coulter Biotechnology Co., Ltd.",Beckman Coulter,,https://ec.europa.eu/tools/eudamed/#/screen/search-device/6654155d-c79d-47f2-a366-924895bbe5ef
4892,CN-MF-000011854,"Beckman Coulter Biotechnology Co., Ltd.",Beckman Coulter,,https://ec.europa.eu/tools/eudamed/#/screen/search-device/27a6af20-0aee-447b-ab95-5b922a0a4d45
4893,CN-MF-000011854,"Beckman Coulter Biotechnology Co., Ltd.",Beckman Coulter,,https://ec.europa.eu/tools/eudamed/#/screen/search-device/9a80f7df-e621-4817-9682-a034ebc344c7
4894,CN-MF-000011854,"Beckman Coulter Biotechnology Co., Ltd.",Beckman Coulter,,https://ec.europa.eu/tools/eudamed/#/screen/search-device/998c3d46-2f54-4105-b503-b7e431f20d0e
4895,CN-MF-000011854,"Beckman Coulter Biotechnology Co., Ltd.",Beckman Coulter,,https://ec.europa.eu/tools/eudamed/#/screen/search-device/9f20f7f6-d9cd-4f18-b69f-f63ee19bb299
4896,US-MF-000010288,Beckman Coulter Inc.,,Austria. (From None to None) | Belgium. (From None to None) | Bulgaria. (From None to None) | Croatia. (From None to None) | Cyprus. (From None to None) | Czech Republic. (From None to None) | Denmark. (From None to None) | Estonia. (From None to None) | Finland. (From None to None) | France. (From None to None) | Germany. (From None to None) | Greece. (From None to None) | Hungary. (From None to None) | Iceland. (From None to None) | Ireland. (From None to None) | Italy. (From None to None) | Latvia. (From None to None) | Liechtenstein. (From None to None) | Lithuania. (From None to None) | Luxembourg. (From None to None) | Malta. (From None to None) | Netherlands. (From None to None) | Norway. (From None to None) | Poland. (From None to None) | Portugal. (From None to None) | Romania. (From None to None) | Slovakia. (From None to None) | Slovenia. (From None to None) | Spain. (From None to None) | Sweden. (From None to None) | Turkey. (From None to None) | United Kingdom (Northern Ireland only). (From None to None),https://ec.europa.eu/tools/eudamed/#/screen/search-device/52f92c10-4de2-45d7-b9c9-806b57caca8b
4897,FR-MF-000024059,NORMAND-INFO S.A.S.U,REMISOL Advance,,https://ec.europa.eu/tools/eudamed/#/screen/search-device/854bfdf3-8e39-4d38-b54d-40a8169d7052
4898,CZ-MF-000001761,IMMUNOTECH s.r.o.,viRNAtrapTM Extraction KIT,Austria. (From None to None) | Belgium. (From None to None) | Cyprus. (From None to None) | Czech Republic. (From None to None) | France. (From None to None) | Germany. (From None to None) | Greece. (From None to None) | Hungary. (From None to None) | Ireland. (From None to None) | Italy. (From None to None) | Liechtenstein. (From None to None) | Lithuania. (From None to None) | Luxembourg. (From None to None) | Malta. (From None to None) | Poland. (From None to None) | Portugal. (From None to None) | Slovakia. (From None to None) | Spain. (From None to None) | Turkey. (From None to None) | United Kingdom (Northern Ireland only). (From None to None),https://ec.europa.eu/tools/eudamed/#/screen/search-device/e5a300f7-0915-40d9-bd55-8386103b973a
4899,HU-MF-000020416,Diatron Medicinai Instrumentumok Laboratóriumi Diagnosztikai Fejlesztő-Gyártó Zártkörűen Működő Részvénytársaság,Additive for wash solution,,https://ec.europa.eu/tools/eudamed/#/screen/search-device/f56468b5-69c2-48f2-84dd-1fb6bd471523
4900,HU-MF-000020416,Diatron Medicinai Instrumentumok Laboratóriumi Diagnosztikai Fejlesztő-Gyártó Zártkörűen Működő Részvénytársaság,Cuvette Cleaner Solutions,,https://ec.europa.eu/tools/eudamed/#/screen/search-device/786bc04f-505b-4a44-8866-31fdde8cf37d
4901,FI-MF-000001479,Thermo Fisher Scientific Oy,Multitube Carrier,Belgium. (From 2022-05-30 to 9999-12-30) | Cyprus. (From 2022-05-25 to 9999-12-31) | Czech Republic. (From 2022-05-25 to 9999-12-31) | Denmark. (From 2022-05-25 to 9999-12-31) | Finland. (From 2022-05-25 to 9999-12-31) | France. (From 2022-05-25 to 9999-12-31) | Germany. (From 2022-05-25 to 9999-12-31) | Ireland. (From 2022-05-25 to 9999-12-31) | Italy. (From 2022-05-25 to 9999-12-31) | Liechtenstein. (From 2022-05-30 to 9999-12-30) | Luxembourg. (From 2022-05-25 to 9999-12-31) | Malta. (From 2022-05-25 to 9999-12-31) | Norway. (From 2022-05-25 to 9999-12-31) | Portugal. (From 2022-05-25 to 9999-12-31) | Spain. (From 2022-05-25 to 9999-12-31) | Sweden. (From 2022-05-25 to 9999-12-31),https://ec.europa.eu/tools/eudamed/#/screen/search-device/5177b3ae-f68f-43f4-8c19-5680c57c0195
4902,FI-MF-000001479,Thermo Fisher Scientific Oy,Aliquoter secondary tubes,Belgium. (From 2022-05-30 to 9999-12-30) | Cyprus. (From 2022-05-25 to 9999-12-31) | Czech Republic. (From 2022-05-25 to 9999-12-31) | Denmark. (From 2022-05-25 to 9999-12-31) | Finland. (From 2022-05-25 to 9999-12-31) | France. (From 2022-05-25 to 9999-12-31) | Germany. (From 2022-05-25 to 9999-12-31) | Ireland. (From 2022-05-25 to 9999-12-31) | Italy. (From 2022-05-25 to 9999-12-31) | Liechtenstein. (From 2022-05-30 to 9999-12-30) | Luxembourg. (From 2022-05-25 to 9999-12-31) | Malta. (From 2022-05-25 to 9999-12-31) | Norway. (From 2022-05-25 to 9999-12-31) | Portugal. (From 2022-05-25 to 9999-12-31) | Spain. (From 2022-05-25 to 9999-12-31) | Sweden. (From 2022-05-25 to 9999-12-31),https://ec.europa.eu/tools/eudamed/#/screen/search-device/e8021d61-f9b6-4244-b1aa-b15e96ea11d5
4903,FI-MF-000001479,Thermo Fisher Scientific Oy,Bag for ISE Reference,Austria. (From 2022-05-16 to 9999-12-31) | Belgium. (From 2022-05-16 to 9999-12-31) | Cyprus. (From 2022-05-16 to 9999-12-31) | Czech Republic. (From 2022-05-16 to 9999-12-31) | Estonia. (From 2022-05-16 to 9999-12-31) | Finland. (From 2022-05-16 to 9999-12-31) | France. (From 2022-05-16 to 9999-12-31) | Germany. (From 2022-05-16 to 9999-12-31) | Greece. (From 2022-05-16 to 9999-12-31) | Hungary. (From 2022-05-16 to 9999-12-31) | Ireland. (From 2022-05-16 to 9999-12-31) | Italy. (From 2022-05-16 to 9999-12-31) | Latvia. (From 2022-05-16 to 9999-12-31) | Liechtenstein. (From 2022-05-16 to 9999-12-31) | Lithuania. (From 2022-05-16 to 9999-12-31) | Luxembourg. (From 2022-05-16 to 9999-12-31) | Malta. (From 2022-05-16 to 9999-12-31) | Poland. (From 2022-05-16 to 9999-12-31) | Portugal. (From 2022-05-16 to 9999-12-31) | Romania. (From 2022-05-16 to 9999-12-31) | Slovakia. (From 2022-05-16 to 9999-12-31) | Spain. (From 2022-05-16 to 9999-12-31) | Sweden. (From 2022-05-16 to 9999-12-31) | Turkey. (From 2022-05-16 to 9999-12-31),https://ec.europa.eu/tools/eudamed/#/screen/search-device/0a398999-7207-40a5-be8e-3524fd2e5992
4904,FI-MF-000001479,Thermo Fisher Scientific Oy,Disposable Aliquoter Tips,Belgium. (From 2022-05-30 to 9999-12-30) | Cyprus. (From 2022-05-25 to 9999-12-31) | Czech Republic. (From 2022-05-25 to 9999-12-31) | Denmark. (From 2022-05-25 to 9999-12-31) | Finland. (From 2022-05-25 to 9999-12-31) | France. (From 2022-05-25 to 9999-12-31) | Germany. (From 2022-05-25 to 9999-12-31) | Ireland. (From 2022-05-25 to 9999-12-31) | Italy. (From 2022-05-25 to 9999-12-31) | Liechtenstein. (From 2022-05-30 to 9999-12-30) | Luxembourg. (From 2022-05-25 to 9999-12-31) | Malta. (From 2022-05-25 to 9999-12-31) | Norway. (From 2022-05-25 to 9999-12-31) | Portugal. (From 2022-05-25 to 9999-12-31) | Spain. (From 2022-05-25 to 9999-12-31) | Sweden. (From 2022-05-25 to 9999-12-31),https://ec.europa.eu/tools/eudamed/#/screen/search-device/b5a3dcb6-1cbe-4df2-b578-f50825d1ff4f
4905,FI-MF-000001479,Thermo Fisher Scientific Oy,TCA Storage Cap,Belgium. (From 2022-05-30 to 9999-12-30) | Cyprus. (From 2022-05-25 to 9999-12-31) | Czech Republic. (From 2022-05-25 to 9999-12-31) | Denmark. (From 2022-05-25 to 9999-12-31) | Finland. (From 2022-05-25 to 9999-12-31) | France. (From 2022-05-25 to 9999-12-31) | Germany. (From 2022-05-25 to 9999-12-31) | Ireland. (From 2022-05-25 to 9999-12-31) | Italy. (From 2022-05-25 to 9999-12-31) | Liechtenstein. (From 2022-05-30 to 9999-12-30) | Luxembourg. (From 2022-05-25 to 9999-12-31) | Malta. (From 2022-05-25 to 9999-12-31) | Norway. (From 2022-05-25 to 9999-12-31) | Portugal. (From 2022-05-25 to 9999-12-31) | Spain. (From 2022-05-25 to 9999-12-31) | Sweden. (From 2022-05-25 to 9999-12-31),https://ec.europa.eu/tools/eudamed/#/screen/search-device/0baa9454-6452-46ec-a7b4-0b6563ede327
4906,FI-MF-000001479,Thermo Fisher Scientific Oy,Grip Carrier,Belgium. (From 2022-05-30 to 9999-12-30) | Cyprus. (From 2022-05-25 to 9999-12-31) | Czech Republic. (From 2022-05-25 to 9999-12-31) | Denmark. (From 2022-05-25 to 9999-12-31) | Finland. (From 2022-05-25 to 9999-12-31) | France. (From 2022-05-25 to 9999-12-31) | Germany. (From 2022-05-25 to 9999-12-31) | Ireland. (From 2022-05-25 to 9999-12-31) | Italy. (From 2022-05-25 to 9999-12-31) | Liechtenstein. (From 2022-05-30 to 9999-12-30) | Luxembourg. (From 2022-05-25 to 9999-12-31) | Malta. (From 2022-05-25 to 9999-12-31) | Norway. (From 2022-05-25 to 9999-12-31) | Portugal. (From 2022-05-25 to 9999-12-31) | Spain. (From 2022-05-25 to 9999-12-31) | Sweden. (From 2022-05-25 to 9999-12-31),https://ec.europa.eu/tools/eudamed/#/screen/search-device/95f931b2-7d4f-4e74-94f6-20388c8857a6
4907,FI-MF-000001479,Thermo Fisher Scientific Oy,Reference Electrode Solution,Austria. (From 2022-05-16 to 9999-12-31) | Belgium. (From 2022-05-16 to 9999-12-31) | Cyprus. (From 2022-05-16 to 9999-12-31) | Czech Republic. (From 2022-05-16 to 9999-12-31) | Estonia. (From 2022-05-16 to 9999-12-31) | Finland. (From 2022-05-16 to 9999-12-31) | France. (From 2022-05-16 to 9999-12-31) | Germany. (From 2022-05-16 to 9999-12-31) | Greece. (From 2022-05-16 to 9999-12-31) | Hungary. (From 2022-05-16 to 9999-12-31) | Italy. (From 2022-05-16 to 9999-12-31) | Latvia. (From 2022-05-16 to 9999-12-31) | Liechtenstein. (From 2022-05-16 to 9999-12-31) | Lithuania. (From 2022-05-16 to 9999-12-31) | Luxembourg. (From 2022-05-16 to 9999-12-31) | Poland. (From 2022-05-16 to 9999-12-31) | Portugal. (From 2022-05-16 to 9999-12-31) | Romania. (From 2022-05-16 to 9999-12-31) | Slovakia. (From 2022-05-16 to 9999-12-31) | Spain. (From 2022-05-16 to 9999-12-31) | Sweden. (From 2022-05-16 to 9999-12-31) | Ireland. (From 2022-05-16 to 9999-12-31) | Malta. (From 2022-05-16 to 9999-12-31) | Turkey. (From 2022-05-16 to 9999-12-31),https://ec.europa.eu/tools/eudamed/#/screen/search-device/c528ab0d-9f62-42a8-bb00-7d40e41e9223
